---,Name,ShortDesc,LongDesc,Icon,ItemClass,BuildingClass,VisualObject,ActionBlueprint_Use,MaxStackSize,EquipLocation,GUICategory,ArmourValue,SoundPhysicalSurface,WeaponType,WeaponArcheType,CompatableAmmunitions,WeaponStaminaAttackSingleBasic,WeaponStaminaAttackSingleSpecial,WeaponStaminaAttackDualBasic,WeaponStaminaAttackDualSpecial,WeaponStaminaHeavyChargedRegenModifier,WeaponSpeedHeavyChargedModifier,EncumbranceWeight,ConeAngle,ConeMaxDistance,DamageHealthLight_OnHit,DamageHealthHeavy_OnHit,DamageStaminaLight_OnHit,DamageStaminaHeavy_OnHit,DamageHealthLight_OnBlock,DamageHealthHeavy_OnBlock,DamageStaminaLight_OnBlock,DamageStaminaHeavy_OnBlock,HarvestDamage,WeaponUsage,MaxAttackReach,MinAttackReach,MinAttackDistance,WeaponEffectWidth,WeaponEffectHeight,ItemTier,ArmorPen,DamageConcussiveLightOnHit,DamageConcussiveHeavyOnHit,DamageConcussiveLightOnBlock,DamageConcussiveHeavyOnBlock,DamageTier,KnockbackOffenseBasic,KnockbackOffenseSpecial,KnockbackDefense,VisualStaticMesh,VisualSkeletalMesh,VisualDestructibleMesh,WeaponStatusDefault,WeaponStatusCurrent,WeaponStatusDecrement,PerishRate,PerishTo,MaxDurability,RepairItem1,RepairItem1_Amount,RepairItem1_Weight,RepairItem2,RepairItem2_Amount,RepairItem2_Weight,RepairItem3,RepairItem3_Amount,RepairItem3_Weight,AffectedByDamageTiers,BuildingPieceScore,BuildingMaxHealth,FirstModifier,SecondModifier,ThirdModifier,FourthModifier,FoodAmount,DrinkAmount,BurnTime,ItemFlags,ItemContainerSize,AvatarType,DyeColourID
52014,"NSLOCTEXT("""", ""F25F4AD142C1EFFFBECC3FAE3A81B55A"", ""Medium Tasset"")","NSLOCTEXT("""", ""E1EBBA014EC2FB7AC4C9FDAFF9F48467"", ""A leather skirt that protects the upper thighs"")","NSLOCTEXT("""", ""E52320BD4E507E10CBBF8494E312E95D"", ""This long leather skirt is designed to protect the upper thighs from attacks while providing mobility.\nOffering significantly more protection than light armor, this medium armor incorporates many elements - metal rivets, articulated leather, and fur-trimmed cloth to balance protection and agility. This middle of the road approach brings compromises of its own because this armor is neither as strong as heavy armor, nor as flexible as light armor.\nThis riveted armor bears no cultural markings or identifiers of any type."")","/Game/UI/Textures/Icons/icon_Medium_exile_tasset-1.icon_Medium_exile_tasset-1","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","6","Armor","16.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","3.940000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","7","None","None","None","0","0","0","0.000000","0","340.000000","12511","10","1","11501","12","1","0","0","1","0","0","0","NSLOCTEXT("""", ""86193EE3446FF3E878B99ABFFE613EE2"", ""Mid Grade"")","NSLOCTEXT("""", ""3E0A690B49CFE258260198B864616661"", ""Armor"")","NSLOCTEXT("""", ""7CD79008421D98680A1F6E855247E863"", ""Medium"")","","0","0","0.000000","1","0","None","-1"
52015,"NSLOCTEXT("""", ""6D0A7729488244F7C61DD3A07BB97B68"", ""Medium Boots"")","NSLOCTEXT("""", ""6A61457C4A16B0AB7225D495B75A789D"", ""Calf-length riveted leather boots"")","NSLOCTEXT("""", ""60034B45492F47F745ADC4A045EA1515"", ""These boots offer good protection for the calves and feet and their sturdy construction means that they tolerate the harsh conditions for a long time.\nOffering significantly more protection than light armor, this medium armor incorporates many elements - metal rivets, articulated leather, and fur-trimmed cloth to balance protection and agility. This middle of the road approach brings compromises of its own because this armor is neither as strong as heavy armor, nor as flexible as light armor.\nThis riveted armor bears no cultural markings or identifiers of any type."")","/Game/UI/Textures/Icons/icon_Medium_exile_boots-1.icon_Medium_exile_boots-1","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","7","Armor","6.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.580000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","2","0.000000","0","0","0","0","Default","0","0","3","None","None","None","0","0","0","0.000000","0","225.000000","12511","7","1","11501","8","1","0","0","1","0","0","0","NSLOCTEXT("""", ""12118B8745A988F2AE66BCBCF7702A41"", ""Mid Grade"")","NSLOCTEXT("""", ""2C0F3A504621A7E2024AADBDE837DBF3"", ""Armor"")","NSLOCTEXT("""", ""C99DEE4642831F0B4F4D84BB2D4775EB"", ""Medium"")","","0","0","0.000000","1","0","None","-1"
52021,"NSLOCTEXT("""", ""BF0F732645A7EE9716312E8BDF9BCC9B"", ""Heavy Helmet"")","NSLOCTEXT("""", ""6B162FEB478B94EF2E5D9FA62E4A57EE"", ""A horned steel helmet"")","NSLOCTEXT("""", ""5FDCE3024F75A4C1A93218941F0CDC27"", ""This helmet, ornamented with a pair of horns, is designed to ward off powerful blows to the head and keep the wearer?s brains on the inside of their skull.\nThe pinnacle of protection, steel armor is a solid wall of defense against any type of attack, but the extreme weight requirements mean that the wearer must sacrifice mobility. \nThis heavy armor bears no cultural markings or identifiers of any type.\n"")","/Game/UI/Textures/Icons/icon_heavy_exile_helmet.icon_heavy_exile_helmet","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","3","Armor","17.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","3.780000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0","0","11","None","None","None","0","0","0","0.000000","0","360.000000","12512","12","1","11502","8","1","0","0","1","0","0","0","NSLOCTEXT("""", ""4A4ED127409F67CE674B7CBBE33908A7"", ""High Grade"")","NSLOCTEXT("""", ""65916C324CAE9C0621BD06A06B203931"", ""Armor"")","NSLOCTEXT("""", ""965368E247ACEAFB18B72CB0D45D6CE0"", ""Heavy"")","","0","0","0.000000","1","0","None","-1"
52022,"NSLOCTEXT("""", ""0D998B00407029E316D8819A79FCD1C2"", ""Heavy Pauldron"")","NSLOCTEXT("""", ""0C6437B949E94E67D30343ABBB7610A0"", ""A heavy vest that offers significant protection"")","NSLOCTEXT("""", ""4CA1970841918498073AB896EC838935"", ""Designed with defence in mind, this heavy pauldron is reinforced with overlapping steel plates on the main hand. This offers optimal protection and stability mid-swing, while allowing the wearer room to breathe and remain cool.\nThe pinnacle of protection, steel armor is a solid wall of defense against any type of attack, but the extreme weight requirements mean that the wearer must sacrifice mobility. \nThis heavy armor bears no cultural markings or identifiers of any type.\n"")","/Game/UI/Textures/Icons/icon_heavy_exile_pauldron.icon_heavy_exile_pauldron","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","4","Armor","30.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","6.620000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0","0","19","None","None","None","0","0","0","0.000000","0","540.000000","12512","23","1","11502","15","1","0","0","1","0","0","0","NSLOCTEXT("""", ""F2B50DC44B09B13FA5F0B8930A52CBDB"", ""High Grade"")","NSLOCTEXT("""", ""EDFF19794B3CC2479DA81F82A399B82D"", ""Armor"")","NSLOCTEXT("""", ""A26651E04368BCF55836ACAAE2A44095"", ""Heavy"")","","0","0","0.000000","1","0","None","-1"
52023,"NSLOCTEXT("""", ""CF237BD74420E8B5135961B7F56A5CCF"", ""Heavy Gauntlets"")","NSLOCTEXT("""", ""2CC140F24524F9D602FE70B013AA80DF"", ""Steel-plated gauntlets"")","NSLOCTEXT("""", ""59BE76CF4EDE82A2C938FAA9C9C5DE35"", ""These gauntlets are adorned with overlapping plates of steel, which keeps the main hand protected while allowing full flexibility and mobility in the off-hand. \nThe pinnacle of protection, steel armor is a solid wall of defense against any type of attack, but the extreme weight requirements mean that the wearer must sacrifice mobility. \nThis heavy armor bears no cultural markings or identifiers of any type.\n"")","/Game/UI/Textures/Icons/icon_heavy_exile_gauntlets.icon_heavy_exile_gauntlets","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","5","Armor","9.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.890000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0","0","5","None","None","None","0","0","0","0.000000","0","360.000000","12512","12","1","11502","8","1","0","0","1","0","0","0","NSLOCTEXT("""", ""ABA8B52948E1BF592569DDA130FEC5D8"", ""High Grade"")","NSLOCTEXT("""", ""7884F9004501EF1A9FAA8B8CF3905515"", ""Armor"")","NSLOCTEXT("""", ""8FEC1B2A47DBBC0D6F7E11A5202319D5"", ""Heavy"")","","0","0","0.000000","1","0","None","-1"
52024,"NSLOCTEXT("""", ""052F89E14596A9261B8A2987E979A642"", ""Heavy Tasset"")","NSLOCTEXT("""", ""C310FB3C406DA4D080E423A899C85E7F"", ""A steel-plated skirt for protecting the upper thighs"")","NSLOCTEXT("""", ""82304FD74CD175057D24F8857ED61380"", ""Sewn together with riveted leather and adjoined steel plates, this skirt allows free movement of the legs while in battle, while protecting the waist and upper thighs from damage.\nThe wide belt that encircles the waist also has the practical purpose of protecting vital organs with a thick layer of tempered metal.\nThe pinnacle of protection, steel armor is a solid wall of defense against any type of attack, but the extreme weight requirements mean that the wearer must sacrifice mobility. \nThis heavy armor bears no cultural markings or identifiers of any type.\n"")","/Game/UI/Textures/Icons/icon_heavy_exile_tasset.icon_heavy_exile_tasset","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","6","Armor","22.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","4.730000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0","0","13","None","None","None","0","0","0","0.000000","0","540.000000","12512","18","1","11502","12","1","0","0","1","0","0","0","NSLOCTEXT("""", ""A756A1BC43DF9E1DEF60CE9BC8277EE4"", ""High Grade"")","NSLOCTEXT("""", ""0BCFD53748F50A26A2B1568828E96224"", ""Armor"")","NSLOCTEXT("""", ""5F47E2414CC9F2D87671D2BD6E32CE3A"", ""Heavy"")","","0","0","0.000000","1","0","None","-1"
52025,"NSLOCTEXT("""", ""38FEDC9B42876FDA6888F29D3FE7840E"", ""Heavy Sabatons"")","NSLOCTEXT("""", ""8A4EE9974D22B2B3A163DF879094B606"", ""Steel-plated heavy-toed boots"")","NSLOCTEXT("""", ""8415A4C3436E478841CC17BE84814B4B"", ""The upper sides of these boots are covered with a layer of steel to protect against any attacks made at that vulnerable area. The feet are often overlooked as an element of protection, but as King Namedides of Aquilonia once remarked ?The enemy can?t run without legs!?.\nHis infantry were well known across the world for removing the largest toes of any prisoners of war \nThe pinnacle of protection, steel armor is a solid wall of defense against any type of attack, but the extreme weight requirements mean that the wearer must sacrifice mobility. \nThis heavy armor bears no cultural markings or identifiers of any type.\n"")","/Game/UI/Textures/Icons/icon_heavy_exile_sabatons.icon_heavy_exile_sabatons","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","7","Armor","9.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.890000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","3","0.000000","0","0","0","0","Default","0","0","5","None","None","None","0","0","0","0.000000","0","360.000000","12512","12","1","11502","8","1","0","0","1","0","0","0","NSLOCTEXT("""", ""1F956C854199BF8CD7201FA0615A251C"", ""High Grade"")","NSLOCTEXT("""", ""0D2923C04D65A8938D99A4ACDA997257"", ""Armor"")","NSLOCTEXT("""", ""4E7EF01F4C58DA50210F18B711389D1B"", ""Heavy"")","","0","0","0.000000","1","0","None","-1"
52031,"NSLOCTEXT("""", ""2361221A4F562C6426C78E8A94436E7E"", ""XX_Light Faction Helmet"")","NSLOCTEXT("""", ""1097E5854F723BDA7B613EB7E581E4DF"", ""XX_Light Faction Helmet"")","NSLOCTEXT("""", ""839482C54DBE9F7E43C421A6789348A7"", ""XX_Light Faction Helmet"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","3","Armor","4.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.680000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","2","None","None","None","0","0","0","0.000000","0","80.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""22D9F6A34A7AFB7CEE4E1F808071F638"", ""DEV Grade"")","NSLOCTEXT("""", ""8537C02B49E52BB9415DC59459B57950"", ""Armor"")","NSLOCTEXT("""", ""42C21C144B5ED1F2C255299374EA98E8"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52032,"NSLOCTEXT("""", ""3F5AA89141A5B4627F80C79BCC977714"", ""XX_Light Faction Chestpiece"")","NSLOCTEXT("""", ""4EE2F3AE49B8D1597332D1AD3EAFF1FC"", ""XX_Light Faction Chestpiece"")","NSLOCTEXT("""", ""5DF8145548E31B95D2E8C2A06428DBD8"", ""XX_Light Faction Chestpiece"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","4","Armor","7.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","2.940000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","3","None","None","None","0","0","0","0.000000","0","120.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""DFCB6A224B7BF2602BB71D9CB8978736"", ""DEV Grade"")","NSLOCTEXT("""", ""B6FFDA3843AD0BACEFE761AD313263BA"", ""Armor"")","NSLOCTEXT("""", ""37DB786341B63EF7E12E57866EF94599"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52033,"NSLOCTEXT("""", ""7836779C475F54ACBDC5E6811CA5BB7E"", ""XX_Light Faction Gauntlets"")","NSLOCTEXT("""", ""E42C3F0244F4E52BC75ACB944B9AB568"", ""XX_Light Faction Gauntlets"")","NSLOCTEXT("""", ""C10D1A9C47BD56B59FF08AA9E2BAA4FE"", ""XX_Light Faction Gauntlets"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","5","Armor","2.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.840000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","1","None","None","None","0","0","0","0.000000","0","80.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""AEBC4DDC4535548E34779BA6F5B0A6ED"", ""DEV Grade"")","NSLOCTEXT("""", ""615B42ED4BDF0EFE5BEF4396B2E24F81"", ""Armor"")","NSLOCTEXT("""", ""0FB6CE5F4B854DA16B4FC29AA2DDDC47"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52034,"NSLOCTEXT("""", ""F8AE948E40B8C2FCAA6C4AA235AEE639"", ""XX_Light Faction Tasset"")","NSLOCTEXT("""", ""CFCCDA8B427BAB983865E8B4480C1100"", ""XX_Light Faction Tasset"")","NSLOCTEXT("""", ""7516D3C146B4DCFA270E738A91EB9701"", ""XX_Light Faction Tasset"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","6","Armor","5.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","2.100000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","2","None","None","None","0","0","0","0.000000","0","120.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""3311F04A4AC2135F56EF1580EEF98111"", ""DEV Grade"")","NSLOCTEXT("""", ""C0E86A2249C1E0EFF1C1A6AD93DA83EE"", ""Armor"")","NSLOCTEXT("""", ""01CAB5374C831951F5058B934F37720C"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52035,"NSLOCTEXT("""", ""34679889460E8A5BF4260CAB83DD2A1E"", ""XX_Light Faction Boots"")","NSLOCTEXT("""", ""84C5015743717ADAE5ED51A05EC2FAF4"", ""XX_Light Faction Boots"")","NSLOCTEXT("""", ""8932B525468AD7E195C45998C6DD264E"", ""XX_Light Faction Boots"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","7","Armor","2.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","0.840000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","1","None","None","None","0","0","0","0.000000","0","80.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""1EA518364EFDB4229B59D48962FF1446"", ""DEV Grade"")","NSLOCTEXT("""", ""80DFA8284A945FD3803EC2AAFA6C200A"", ""Armor"")","NSLOCTEXT("""", ""65003E43497984A492EDE7B85388BC22"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52041,"NSLOCTEXT("""", ""66B8618946E3DD09F6D407B7199B2345"", ""XX_Medium Faction Helmet"")","NSLOCTEXT("""", ""26B5630B42AE17BDE708209C8E20BA8A"", ""XX_Medium Faction Helmet"")","NSLOCTEXT("""", ""890BF7BC4D2D2A4FF601D28CB747A4BB"", ""XX_Medium Faction Helmet"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","3","Armor","11.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","2.520000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","6","None","None","None","0","0","0","0.000000","0","200.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""37A367E04AD9635A9034E0BDDE1BA340"", ""DEV Grade"")","NSLOCTEXT("""", ""382234624041A9E406E694A4BF37B240"", ""Armor"")","NSLOCTEXT("""", ""C81D59A04FE211E20A0548A436F1909F"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52042,"NSLOCTEXT("""", ""858CEB2C4F02155C12226F8E4A02D2F8"", ""XX_Medium Faction Chestpiece"")","NSLOCTEXT("""", ""D839AB4A42AC47F28678108C0BF6BF47"", ""XX_Medium Faction Chestpiece"")","NSLOCTEXT("""", ""CD9A4AC340D736E618CB6988EECE63AC"", ""XX_Medium Faction Chestpiece"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","4","Armor","20.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","4.410000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","10","None","None","None","0","0","0","0.000000","0","300.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""5610985C41B2A66C591DF39617BCD1EC"", ""DEV Grade"")","NSLOCTEXT("""", ""AA2EC8624370766C65DCB296B76BBA49"", ""Armor"")","NSLOCTEXT("""", ""46008E4749DB232614FB4FA6133A78C5"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52043,"NSLOCTEXT("""", ""A1BEC15A4778FB019DD7A48B3B76ABFB"", ""XX_Medium Faction Gauntlets"")","NSLOCTEXT("""", ""63BF6CBF4FE270E306F45EABB46CA9E4"", ""XX_Medium Faction Gauntlets"")","NSLOCTEXT("""", ""1B8AC2E841E4C71D0F360683487A1680"", ""XX_Medium Faction Gauntlets"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","5","Armor","6.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.260000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","3","None","None","None","0","0","0","0.000000","0","200.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""B51761E94528851A65092D9A8C273ADD"", ""DEV Grade"")","NSLOCTEXT("""", ""A1BF6A6347944BABF2EEF687FA648A77"", ""Armor"")","NSLOCTEXT("""", ""5AEE0DD948836AE06CF4ED8ED3CB8FE3"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52044,"NSLOCTEXT("""", ""2B33217445257EF47EFA3D8F203355F3"", ""XX_Medium Faction Tasset"")","NSLOCTEXT("""", ""F59D84D54986400C762746BA604798C7"", ""XX_Medium Faction Tasset"")","NSLOCTEXT("""", ""8BF3BCE9439F53DC984ABA9C2ADAC64C"", ""XX_Medium Faction Tasset"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","6","Armor","14.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","3.150000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","7","None","None","None","0","0","0","0.000000","0","300.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""DA260784497D95C23407C1B2145B9495"", ""DEV Grade"")","NSLOCTEXT("""", ""A5AFABF749FC0D4F77037FB3937D6432"", ""Armor"")","NSLOCTEXT("""", ""DBDA352D413E0A3D4AFF40833CB9654A"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52045,"NSLOCTEXT("""", ""20057DF943286A341059EAABBCF01875"", ""XX_Medium Faction Boots"")","NSLOCTEXT("""", ""344A611B470CDFC7A87235A813437D22"", ""XX_Medium Faction Boots"")","NSLOCTEXT("""", ""B325E780478D7870E1B782BFE2A63B74"", ""XX_Medium Faction Boots"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","7","Armor","6.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","1.260000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","3","None","None","None","0","0","0","0.000000","0","200.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""1786823844E52C38F43291AC52AECE53"", ""DEV Grade"")","NSLOCTEXT("""", ""0C60F8EF4A873AC681BC37B32D21ECB0"", ""Armor"")","NSLOCTEXT("""", ""ACB3079649DAA19523CC749E441CF561"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52051,"NSLOCTEXT("""", ""6406E1E54178759490573D965AD6771E"", ""XX_Heavy Faction Helmet"")","NSLOCTEXT("""", ""B27C949B4B845D10463DFEA493009E44"", ""XX_Heavy Faction Helmet"")","NSLOCTEXT("""", ""05BED13E488604C495A7E08DF84EB452"", ""XX_Heavy Faction Helmet"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","3","Armor","15.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","3.020000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","11","None","None","None","0","0","0","0.000000","0","320.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""051C70584375C2035142E1A24893DAEE"", ""DEV Grade"")","NSLOCTEXT("""", ""753F90B245349C6AEEB39E96EBF396E3"", ""Armor"")","NSLOCTEXT("""", ""668F15724F1F35DE017019B5F6833186"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
52052,"NSLOCTEXT("""", ""93B747B141649E0F4F7DC685F42F4809"", ""XX_Heavy Faction Chestpiece"")","NSLOCTEXT("""", ""986CAF1D4434B6F3B8306FAF8CFDFEF5"", ""XX_Heavy Faction Chestpiece"")","NSLOCTEXT("""", ""ADFAB7A64A71789A556827B48153A698"", ""XX_Heavy Faction Chestpiece"")","/Game/UI/Textures/Icons/icon_BAD_DEV.icon_BAD_DEV","/Game/Items/BPGameItemArmor.BPGameItemArmor_C","None","/Game/Items/GatheringResources/Rock1.Rock1_C","None","1","4","Armor","27.000000","0","None","OneHanded","","0","0","0","0","0.000000","0.000000","5.290000","0.000000","0.000000","0","0","0","0","0","0","0","0","0","0","0.000000","0.000000","0.000000","0.000000","0.000000","1","0.000000","0","0","0","0","Default","0","0","19","None","None","None","0","0","0","0.000000","0","480.000000","0","0","1","0","0","1","0","0","1","0","0","0","NSLOCTEXT("""", ""30D9950C40E702471C066A8BCFF14CF1"", ""DEV Grade"")","NSLOCTEXT("""", ""0CBCF00E431FCBE2AB5CFCBBE1FB31D0"", ""Armor"")","NSLOCTEXT("""", ""AC18D2F64E0557245B7398980BFB2DE3"", ""DEV"")","","0","0","0.000000","5","0","None","-1"
